timestamp,date_time,is_battery,current,voltage,battery_temperature,soc,is_heart_rate,hr,hr_conf,is_blood_oxygen,spo2,spo2_conf,is_ppg,green,red,infra_red,is_pressure,pressure,pressure_in_pa,is_skin_temperature,skin_temperature,is_ntc_temperature,ntc_temperature,is_skin_contact,skin_contact,is_accelerometer,acc_x,acc_y,acc_z,is_gyroscope,gyr_x,gyr_y,gyr_z,is_accelerometer_bosch,bosch_acc_x,bosch_acc_y,bosch_acc_z,is_gyroscope_bosch,bosch_gyr_x,bosch_gyr_y,bosch_gyr_z,is_sequence_number,seqno
1769081567224,1769081567224,0,0,0,0,0,1,73,100,1,97,99,1,340957,11154,17588,0,0,0,0,0,0,0,0,0,1,-666,-179,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567226,1769081567226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,640,-2761,-3053,0,0,0,0,0,0
1769081567230,1769081567230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20592
1769081567237,1769081567237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20593
1769081567246,1769081567246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,9,-3,0,0
1769081567260,1769081567260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20594
1769081567262,1769081567262,0,0,0,0,0,1,73,100,1,97,99,1,341014,11147,17581,0,0,0,0,0,0,0,0,0,1,-667,-176,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567266,1769081567266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,680,-2756,-2968,0,0,0,0,0,0
1769081567283,1769081567283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20595
1769081567286,1769081567286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,9,7,0,0
1769081567300,1769081567300,0,0,0,0,0,1,73,25,1,97,99,1,341071,11148,17572,0,0,0,0,0,0,0,0,0,1,-650,-176,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567306,1769081567306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,652,-2733,-3013,0,0,0,0,0,0
1769081567307,1769081567307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20596
1769081567325,1769081567325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72,12,13,0,0
1769081567327,1769081567327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20597
1769081567338,1769081567338,0,0,0,0,0,1,73,25,1,97,99,1,341131,11146,17572,0,0,0,0,0,0,0,0,0,1,-657,-174,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567345,1769081567345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,660,-2707,-2997,0,0,0,0,0,0
1769081567350,1769081567350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20598
1769081567365,1769081567365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,10,3,0,0
1769081567369,1769081567369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20599
1769081567376,1769081567376,0,0,0,0,0,1,73,25,1,97,99,1,341202,11154,17579,0,0,0,0,0,0,0,0,0,1,-660,-168,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567385,1769081567385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,672,-2723,-2984,0,0,0,0,0,0
1769081567387,1769081567387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20600
1769081567405,1769081567405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,27,6,0,0
1769081567410,1769081567410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20601
1769081567414,1769081567414,0,0,0,0,0,1,73,25,1,97,99,1,341300,11165,17591,0,0,0,0,0,0,0,0,0,1,-668,-175,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567425,1769081567425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,649,-2729,-2915,0,0,0,0,0,0
1769081567431,1769081567431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20602
1769081567445,1769081567445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,47,40,0,0
1769081567452,1769081567452,0,0,0,0,0,1,73,25,1,97,99,1,341376,11169,17589,0,0,0,0,0,0,0,0,0,1,-672,-171,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567454,1769081567454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20603
1769081567465,1769081567465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,639,-2770,-2914,0,0,0,0,0,0
1769081567477,1769081567477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20604
1769081567485,1769081567485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,21,45,0,0
1769081567490,1769081567490,0,0,0,0,0,1,73,25,1,97,99,1,341478,11179,17601,0,0,0,0,0,0,0,0,0,1,-672,-175,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567492,1769081567492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20605
1769081567504,1769081567504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,630,-2774,-2957,0,0,0,0,0,0
1769081567514,1769081567514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20606
1769081567524,1769081567524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,-1,5,0,0
1769081567528,1769081567528,0,0,0,0,0,1,73,25,1,97,99,1,341587,11187,17611,0,0,0,0,0,0,0,0,0,1,-664,-170,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567537,1769081567537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20607
1769081567544,1769081567544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,643,-2772,-2944,0,0,0,0,0,0
1769081567564,1769081567564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,3,2,0,0
1769081567566,1769081567566,0,0,0,0,0,1,73,25,1,97,99,1,341666,11188,17613,0,0,0,0,0,0,0,0,0,1,-682,-179,724,0,0,0,0,0,0,0,0,0,0,0,0,1,20608
1769081567569,1769081567569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,99903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567582,1769081567582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20609
1769081567584,1769081567584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,642,-2751,-2969,0,0,0,0,0,0
1769081567604,1769081567604,0,0,0,0,0,1,73,25,1,97,99,1,341698,11188,17608,0,0,0,0,0,0,0,0,0,1,-676,-177,736,0,0,0,0,0,0,0,0,1,54,0,6,0,0
1769081567618,1769081567618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20610
1769081567624,1769081567624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,662,-2792,-2923,0,0,0,0,0,0
1769081567627,1769081567627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20611
1769081567642,1769081567642,0,0,0,0,0,1,73,25,1,97,99,1,341671,11206,17620,0,0,0,0,0,0,0,0,0,1,-678,-177,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567644,1769081567644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,17,0,0
1769081567646,1769081567646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20612
1769081567664,1769081567664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,668,-2786,-2932,0,0,0,0,0,0
1769081567680,1769081567680,0,0,0,0,0,1,73,25,1,97,99,1,341613,11218,17633,0,0,0,0,0,0,0,0,0,1,-677,-169,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567684,1769081567684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,-1,27,0,0
1769081567687,1769081567687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20613
1769081567688,1769081567688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20614
1769081567703,1769081567703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,672,-2811,-2952,0,0,0,0,0,0
1769081567718,1769081567718,0,0,0,0,0,1,73,25,1,97,99,1,341520,11227,17642,0,0,0,0,0,0,0,0,0,1,-661,-165,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567719,1769081567719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20615
1769081567723,1769081567723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,-6,12,0,0
1769081567724,1769081567724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20616
1769081567743,1769081567743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,646,-2794,-3015,0,0,0,0,0,0
1769081567747,1769081567747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20617
1769081567756,1769081567756,0,0,0,0,0,1,73,25,1,97,99,1,341418,11238,17649,0,0,0,0,0,0,0,0,0,1,-654,-171,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567763,1769081567763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,11,-1,0,0
1769081567769,1769081567769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20618
1769081567783,1769081567783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,626,-2729,-2904,0,0,0,0,0,0
1769081567794,1769081567794,0,0,0,0,0,1,73,25,1,97,99,1,341336,11251,17661,0,0,0,0,0,0,0,0,0,1,-675,-172,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567799,1769081567799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20619
1769081567803,1769081567803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,40,-2,0,0
1769081567823,1769081567823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,633,-2744,-2904,0,0,0,0,0,0
1769081567832,1769081567832,0,0,0,0,0,1,73,25,1,97,99,1,341261,11263,17677,0,0,0,0,0,0,0,0,0,1,-679,-171,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567843,1769081567843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,50,-1,0,0
1769081567863,1769081567863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,668,-2754,-2898,0,0,0,0,0,0
1769081567870,1769081567870,0,0,0,0,0,1,73,25,1,97,99,1,341207,11274,17688,0,0,0,0,0,0,0,0,0,1,-694,-182,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567883,1769081567883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,32,7,0,0
1769081567902,1769081567902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,644,-2793,-2887,0,0,0,0,0,0
1769081567908,1769081567908,0,0,0,0,0,1,73,25,1,97,99,1,341161,11282,17697,0,0,0,0,0,0,0,0,0,1,-697,-177,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567922,1769081567922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,17,38,0,0
1769081567942,1769081567942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,679,-2855,-2928,0,0,0,0,0,0
1769081567946,1769081567946,0,0,0,0,0,1,73,25,1,97,99,1,341109,11286,17699,0,0,0,0,0,0,0,0,0,1,-694,-180,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081567962,1769081567962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,33,0,0
1769081567982,1769081567982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,658,-2865,-2920,0,0,0,0,0,0
1769081567984,1769081567984,0,0,0,0,0,1,73,25,1,97,99,1,341081,11286,17699,0,0,0,0,0,0,0,0,0,1,-670,-172,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568002,1769081568002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,6,24,0,0
1769081568022,1769081568022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,657,-2844,-2879,0,0,0,0,0,0
1769081568025,1769081568025,0,0,0,0,0,1,73,25,1,97,99,1,341033,11287,17695,0,0,0,0,0,0,0,1,3,1,-680,-179,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568042,1769081568042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,22,13,0,0
1769081568047,1769081568047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.510343551635742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568048,1769081568048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0733585357666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568050,1769081568050,1,-11,3832,300,58.400000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568062,1769081568062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,652,-2790,-2833,0,0,0,0,0,0
1769081568065,1769081568065,0,0,0,0,0,1,73,25,1,97,99,1,341024,11288,17722,0,0,0,0,0,0,0,0,0,1,-687,-183,736,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568082,1769081568082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,18,-2,0,0
1769081568101,1769081568101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,654,-2781,-2923,0,0,0,0,0,0
1769081568105,1769081568105,0,0,0,0,0,1,73,25,1,97,99,1,341014,11292,17702,0,0,0,0,0,0,0,0,0,1,-687,-186,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568121,1769081568121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,-12,1,0,0
1769081568141,1769081568141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,672,-2807,-2930,0,0,0,0,0,0
1769081568145,1769081568145,0,0,0,0,0,1,73,25,1,97,99,1,341015,11294,17704,0,0,0,0,0,0,0,0,0,1,-699,-184,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568161,1769081568161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,-7,49,0,0
1769081568181,1769081568181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,685,-2868,-2938,0,0,0,0,0,0
1769081568182,1769081568182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20620
1769081568185,1769081568185,0,0,0,0,0,1,73,25,1,97,99,1,340992,11291,17702,0,0,0,0,0,0,0,0,0,1,-686,-168,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568201,1769081568201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,17,69,0,0
1769081568205,1769081568205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20621
1769081568209,1769081568209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,99903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568221,1769081568221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,686,-2887,-2898,0,0,0,0,0,0
1769081568225,1769081568225,0,0,0,0,0,1,73,25,1,97,99,1,341011,11289,17696,0,0,0,0,0,0,0,0,0,1,-686,-159,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568227,1769081568227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20622
1769081568241,1769081568241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,25,43,0,0
1769081568249,1769081568249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20623
1769081568261,1769081568261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,631,-2853,-2890,0,0,0,0,0,0
1769081568265,1769081568265,0,0,0,0,0,1,73,25,1,97,99,1,341021,11289,17691,0,0,0,0,0,0,0,0,0,1,-672,-164,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568281,1769081568281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,29,20,1,20624
1769081568286,1769081568286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20625
1769081568300,1769081568300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,591,-2833,-2847,0,0,0,0,0,0
1769081568305,1769081568305,0,0,0,0,0,1,73,25,1,97,99,1,341026,11287,17692,0,0,0,0,0,0,0,0,0,1,-680,-163,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568310,1769081568310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20626
1769081568320,1769081568320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,33,-18,0,0
1769081568333,1769081568333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20627
1769081568340,1769081568340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,612,-2779,-2847,0,0,0,0,0,0
1769081568345,1769081568345,0,0,0,0,0,1,73,25,1,97,99,1,341045,11287,17686,0,0,0,0,0,0,0,0,0,1,-688,-177,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568355,1769081568355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20628
1769081568360,1769081568360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,22,-28,0,0
1769081568377,1769081568377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20629
1769081568380,1769081568380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,609,-2805,-2859,0,0,0,0,0,0
1769081568385,1769081568385,0,0,0,0,0,1,73,25,1,97,99,1,341066,11284,17693,0,0,0,0,0,0,0,0,0,1,-690,-169,727,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568400,1769081568400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,8,1,20630
1769081568420,1769081568420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,650,-2845,-2862,0,0,0,0,0,0
1769081568423,1769081568423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20631
1769081568425,1769081568425,0,0,0,0,0,1,73,25,1,97,99,1,341102,11281,17687,0,0,0,0,0,0,0,0,0,1,-693,-173,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769081568437,1769081568437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20632
1769081568440,1769081568440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,-1,42,0,0
1769081568459,1769081568459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20633
1769081568460,1769081568460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,631,-2872,-2882,0,0,0,0,0,0
